id_loja|tipo_loja|cidade|estado|rua|bairro_distrito|venda
3155688729655730934|TIPO 11|CURITIBA|PR|R. SANTA CATARINA, Nº. 1230 – ESQUINA COM AV. KENNEDY – AGUA VERDE,||7182.72
8821618182694513236|TIPO 11|CURITIBA|PR|AV. PREFEITO MAURICIO FRUET, 816 , LJ 01 - CAJURU,||7124.19
7533364046387059308|TIPO 11|CURITIBA|PR|RUA IZZAC FERREIRA DA CRUZ, 3309 -SITIO CERCADO,||7117.16
990800414287693437|TIPO 11|CURITIBA|PR|AVENIDA COMENDADOR FRANCO, 2656 – GUABIROTUBA,||7095.07
5832913625053233018|TIPO 11|CURITIBA|PR|PRACA GENERAL OSORIO, N º 71 - CENTRO,||7079.57
7055835480934054921|TIPO 11|CURITIBA|PR|RUA XV DE NOVEMBRO, Nº 123 – CENTRO,123||7076.41
2274850363009210700|TIPO 6|FORTALEZA|CE|AV ENG SANTANA JUNIOR,2277,LJ 55|PAPICU|7075.19
3345091349938702452|TIPO 11|SALVADOR|BA|AVENIDA TANCREDO NEVES 148,148||7053.8
6142992038881137795|TIPO 11|CURITIBA|PR|RUA IZAAC FERREIRA DA CRUZ, 3111 – SITIO CERCADO,||7052.53
1917059690436531344|TIPO 11|FORTALEZA|CE|AVENIDA. SENADOR CARLOS JEREISSATI, 3000|SERRINHA|7013.66
5509514779550694273|TIPO 11|CURITIBA|PR|AV. BRASILIA, 6212 – NOVO MUNDO,||7000.58
3015412205431390007|TIPO 11|CURITIBA|PR|R. CEL. FRANCISCO H. DOS SANTOS, Nº 1206 – JARDIM DAS AMERICAS,||6996.41
2501176848673555818|TIPO 11|CURITIBA|PR|RUA JOAO NEGRAO, 296 – CENTRO,||6935.55
3222976685891643832|TIPO 6|SALVADOR|BA|R FREDERICO COSTA,534,FILIAL 106|ENGENHO VELHO DE BROTAS|6874.25
9011287913779178063|TIPO 11|CURITIBA|PR|RUA PEDRO CLAUDINO DA ROCHA, Nº 213 – SITIO CERCADO,||6864.07
6138710789616497708|TIPO 11|CURITIBA|PR|AV. MARECHAL MASCARENHAS DE MORAES, Nº 2018 – ATUBA,||6837.41
8061970504535213307|TIPO 11|CURITIBA|PR|AV. REPÚBLICA ARGENTINA, Nº 1365 – AGUA VERDE,||6831.81
1562638691574864376|TIPO 6|SALVADOR|BA|R ARTHUR DE AZEVEDO MACHADO,SN,|COSTA AZUL|6823.74
6883713675483685650|TIPO 8|CAMPINAS|SP|RUA CUMARU, 224 |LOTEAMENTO ALPHAVILL|6792.29
7582317378696932256|TIPO 6|SALVADOR|BA|AVENIDA ULYSSES GUIMARAES,4543,|SUSSURANA|6696.9
1915777438351787949|TIPO 9|CURITIBA|PR|R ITACOLOMI,292,|PORTAO|6684.45
4058387063017140978|TIPO 11|CURITIBA|PR|RUA MATEUS LEME 4298||6580.34
7783780381121855915|TIPO 11|BRASILIA|DF|AEROPORTO INTERNACIONAL DE BRASILIA JUSCELINO KUBITSCHEK UNICO,S/N||6579.86
7331200615649130529|TIPO 11|CURITIBA|PR|AV. VEREADOR TOALDO TÚLIO, 3947 – SAO BRAS,||6538.93
3728644159341852503|TIPO 11|CURITIBA|PR|RUA PEDRO IVO, 127 – CENTRO,||6521.01
1524879990005633628|TIPO 11|CURITIBA|PR|RUA EUCLIDES DA CUNHA, Nº 1613 – BIGORRINHO,||6463.42
6678078172762102736|TIPO 11|CURITIBA|PR|RUA VICENTE DE CARVALHO, Nº. 113 – CAJURU – PR,||6461.4
8118325837974945373|TIPO 6|SALVADOR|BA|R THOMAZ GONZAGA, 219|PERNAMBUES|6458.31
3180649344556656692|TIPO 11|CURITIBA|PR|RUA MATEUS LEME, 2390 – CENTRO CIVICO,||6435.48
2831216200969609390|TIPO 6|SALVADOR|BA|AV VASCO DA GAMA, 003051|FEDERACAO|6236.51
4201458750011212771|TIPO 11|CURITIBA|PR|RUA ADILIO RAMOS 2988||6229.89
2131412725460677055|TIPO 6|GOIANIA|GO|AV T015,522,|SETOR NOVA SUICA|6220.58
7575384995557494441|TIPO 11|CURITIBA|PR|AVENIDA  SETE SETEMBRO 4568||6126.03
971999224028394012|TIPO 8|CAMPINAS|SP|AV. CEL SILVA TELES,170|CAMBUI |6025.39
5486229865958600157|TIPO 11|CURITIBA|PR|RUA PROFESSOR JOAO DOETZER, Nº 506,||6003.01
7675915391121545898|TIPO 9|CURITIBA|PR|AV DES HUGO SIMAS,745,|BOM RETIRO|5988.63
9093884323445743253|TIPO 11|CURITIBA|PR|AVENIDA DOS ESTADOS, Nº 524 – AGUA VERDE,||5971.8
7329660204858998452|TIPO 11|SALVADOR|BA|AVENIDA LUIS VIANA FILHO 1||5904.6
2283042210892856462|TIPO 6|SALVADOR|BA|AVENIDA ULYSSES GUIMARAES, 4466|SUSSUARANA|5891.8
2794859915479353138|TIPO 6|FORTALEZA|CE|AV DEPUTADO OSVALDO STUDART,600,|FATIMA|5869.32
8859480841443347248|TIPO 11|CURITIBA|PR|AVENIDA VICTOR FERREIRA DO AMARAL, Nº 1494 – TARUMA,||5862.88
1870551604002617612|TIPO 11|CURITIBA|PR|AV. CANDIDO HARTMANN, Nº 3570 – SANTA FELICIDADE,||5804.09
6734206219393899525|TIPO 8|CAMPINAS|SP|AVENIDA ANCHIETA, 346|CENTRO|5763.27
329672668825023683|TIPO 11|CURITIBA|PR|RUA CARLOS MUNHOZ DA ROCHA, Nº 552 – TATUQUARA,||5721.72
4400394911156458488|TIPO 6|GOIANIA|GO|RUA CP 6,41,Q CP 08 LOT 16 21|LOT CELINA PARK|5625.0
3065083305044911206|TIPO 11|CURITIBA|PR|RUA FRANCISCO DEROSSO Nº2726, LOJA 02, XAXIM,||5559.42
5554306150754816744|TIPO 6|FORTALEZA|CE|R BARBARA DE ALENCAR,1887,LOJA 01|ALDEOTA|5532.62
5159744174574316366|TIPO 8|CAMPINAS|SP|AV. DOUTOR MORAES SALLES, 1.289 / 1.295 |CENTRO|5307.16
4295974174306744554|TIPO 8|GUARULHOS|SP|AV. SANTOSDUMONT, 359 |CIDADE INDUSTRIAL SA|5221.61
3032425970945046909|TIPO 8|CAMPINAS|SP|AV.DERMIVAL BERNARDES SIQUEIRA, 2916|SWISS PARK|5200.0
8834143038416757736|TIPO 11|CURITIBA|PR|AV. MANOEL RIBAS, 6250 – STA. FELICIDADE,||5185.18
9015520525738638223|TIPO 8|CAMPINAS|SP|RUA MARIA MONTEIRO,942|CAMBUI |5135.93
3046572646636060982|TIPO 8|CAMPINAS|SP|RUA DOS ALECRINS, 620 | CAMBUI|5103.86
7405706792525257253|TIPO 11|SALVADOR|BA|AV. LUIS VIANA, SN|PARALELA|5033.8
1446111865535853878|TIPO 6|SALVADOR|BA|EST DAS BARREIRAS,992,|SAO GONCALO|5011.11
7446828765010540909|TIPO 9|GOIANIA|GO|AVENIDA PERIMETRAL NORTE,8303,|FAZENDA CAVEIRAS|5000.0
1638817392363519034|TIPO 9|SALVADOR|BA|AV CENTENARIO,2992,LOJA L2 SUL A4B|BARRA|5000.0
2916926773863853673|TIPO 9|SALVADOR|BA|EST DO COQUEIRO GRANDE,1361,|CAJAZEIRAS|5000.0
9089580648659856849|TIPO 9|SALVADOR|BA|AV SAO CRISTOVAO,SN,LOJA|SAO CRISTOVAO|5000.0
8179305413526740097|TIPO 11|FORTALEZA|CE|AVENIDA. SANTOS DUMONT, 2284|ALDEOTA|4990.95
6592310352888047851|TIPO 11|CURITIBA|PR|RUA PROFESSOR NIVALDO BRAGA 912||4969.43
6212607601188015287|TIPO 11|CURITIBA|PR|RUA MARIO GOMES CEZAR, Nº 311 – PINHEIRINHO,||4958.65
4454030930773022177|TIPO 6|SALVADOR|BA|ESTRADA DA LIBERDADE,400 LOJA: 512|LIBERDADE|4872.06
3040621814964481354|TIPO 9|FORTALEZA|CE|AV BEZERRA DE MENEZES,2450,|PRESIDENTE KENNEDY|4781.34
5461865439532709957|TIPO 11|FORTALEZA|CE|AV. DES. MOREIRA, 1020|ALDEOTA|4739.33
3337602151241832996|TIPO 6|GOIANIA|GO|AV DEP JAMEL CECILIO,3061,QB30|SETOR RODOVIARIO|4737.55
4141771714608307599|TIPO 6|FORTALEZA|CE|AV DOM LUIZ,500,LJ 40 SH ALDEOTA|ALDEOTA BENFICA|4701.88
4991200483140487122|TIPO 11|CURITIBA|PR|RUA PROFESSOR PEDRO VIRIATO PARIGOT DE SOUZA, Nº 2380 – MOSSUNGUÊ,||4688.38
795572040024256960|TIPO 6|FORTALEZA|CE|AV DEDE BRASIL,400,|PARANGABA|4685.77
1738138090747247043|TIPO 6|FORTALEZA|CE|AV WASHINGTON SOARES,4075,|CIDADE DOS FUNC|4637.2
4966679714542586181|TIPO 11|SALVADOR|BA|AVENIDA CENTENARIO 2992 2992||4618.22
4625310713172465441|TIPO 11|CURITIBA|PR|RUA XV DE NOVEMBRO, 1146, CURITIBA - PR,||4611.7
2247905265615839656|TIPO 11|SALVADOR|BA|AVENIDA VALE DO TORORO,S/N||4609.07
5925622210009456257|TIPO 6|SALVADOR|BA|AV TANCREDO NEVES,148,LJ002|CAM DAS ARVORES|4580.22
3785179889499298923|TIPO 11|BRASILIA|DF|SETOR SMAS,S/N||4579.85
6086720594163848794|TIPO 11|SALVADOR|BA|AVENIDA. TANCREDO NEVES, 3133|CAMINHO DAS ARVORES|4560.95
3184686131701333484|TIPO 11|SALVADOR|BA|AVENIDA ANTONIO CARLOS MAGALHAES,1298||4535.57
4961021872715884795|TIPO 8|GUARULHOS|SP|AV DR RENATO DE ANDRADE MAIA,875,|PARQUE RENATO MAIA|4488.53
8290452861359212290|TIPO 6|FORTALEZA|CE|AV OLIVEIRA PAIVA,1350,LJ01|CIDADE DOS FUNCIONARIOS|4478.1
1878337522172750329|TIPO 6|SALVADOR|BA|R COSME DE FARIAS|COSME DE FARIAS|4418.85
1998803242173429793|TIPO 11|FORTALEZA|CE|AV. WASHINGTON SOARES, 85|EDSON QUEIROZ|4398.06
7721766140148932524|TIPO 9|FORTALEZA|CE|AV SGT HERMINIO SAMPAIO,3100,|PRESIDENTE KENNEDY|4342.56
2175698796476018399|TIPO 11|CURITIBA|PR|AV. WINSTON CHURCHILL, 2601 – PINHEIRINHO,||4242.11
4679974040107948886|TIPO 11|SALVADOR|BA|RUA DOUTOR JOSE PEROBA,381||4229.08
5056201843059250466|TIPO 6|SALVADOR|BA|RUA DAS PEDRINHAS,3332 LOJA B572|PERIPERI|4192.24
8945651926885424644|TIPO 11|CURITIBA|PR|RUA CARLOS PIOLI, Nº 861 – BOM RETIRO,||4187.63
4108342706428773162|TIPO 11|CAMPINAS|SP|RODOVIA SANTOS DUMONT KM 66,S/N||4120.36
7644074516294221364|TIPO 8|CAMPINAS|SP|RUA PAULO SETUBAL, 400|BOTAFOGO|4116.7
3208255592824424370|TIPO 11|SALVADOR|BA|RUA. CAPITAO MELO, 35|STELLA MARIS|4087.28
7647895098099810435|TIPO 6|SALVADOR|BA|RUA ADERVAL ALVES COQUEIRO, 170|CASTELO BRANCO|4078.94
4621932629699816763|TIPO 11|SALVADOR|BA|AVENIDA CAMINHO DE AREIA,131||4024.15
8457972901010787721|TIPO 11|CAMPINAS|SP|AVENIDA GUILHERME CAMPOS 500,SN||3984.65
4798541665219689034|TIPO 8|CAMPINAS|SP|AVENIDA DOUTOR VIEIRA BUENO, 248 |CAMBUI|3975.89
1803123680302420092|TIPO 11|CURITIBA|PR|AV. REPÚBLICA ARGENTINA, 1744 – AGUA VERDE,||3896.96
1025644342360733441|TIPO 11|FORTALEZA|CE|RUA. GERMANO FRANCK, 300|PARANGABA|3776.07
8626243648041954744|TIPO 11|BRASILIA|DF|QUADRA EQN 110 111,SN||3765.43
7369942405933570804|TIPO 8|CAMPINAS|SP|R.BARATA RIBEIRO, 316|VL ITAPURA|3721.54
8352640977346969578|TIPO 11|CURITIBA|PR|AVENIDA MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO 380||3659.88
7691005978847705742|TIPO 11|BRASILIA|DF|QUADRA SCN QUADRA 5,S/N||3632.72
1318904286905430915|TIPO 11|FORTALEZA|CE|AV. MISTER HULL, 5506|ANTONIO BEZERRA|3627.59
1871582893158216975|TIPO 11|SALVADOR|BA|AV. TANCREDO NEVES 2915, 3133|CAMINHO DAS ARVORES|3625.38
729455931113115209|TIPO 11|GUARULHOS|SP|AVENIDA PAULO FACCINI,200||3506.54
7459528346405596928|TIPO 11|FORTALEZA|CE|AV. MONSENHOR TABOSA, 1085|PRAIA DE IRACEMA|3453.17
8863753110708715676|TIPO 11|FORTALEZA|CE|AVENIDA. BERNARDO MANUEL, 9978|PARQUE DOIS IRMAOS|3453.08
4129955128286628860|TIPO 11|SALVADOR|BA|AVENIDA EUCLYDES DA CUNHA,2||3444.54
911297386132983828|TIPO 11|FORTALEZA|CE|AVENIDA. 13 DE MAIO, 2022|BENFICA|3443.0
1066611134489948852|TIPO 6|FORTALEZA|CE|AV SENADOR VIRGILIO TAVORA,2270,|DIONISIO TORRES|3423.74
8124295331026099067|TIPO 11|SALVADOR|BA|AVENIDA TANCREDO NEVES 148,148||3357.85
7748653491633338581|TIPO 11|FORTALEZA|CE|AV. DA ABOLICAO, 1798|MEIRELES|3295.32
7470316339205693568|TIPO 8|CAMPINAS|SP|AVENIDA PADRE MANUEL BERNARDES, 971|TAQUARAL|3289.56
1306896581367681361|TIPO 11|GOIANIA|GO|RUA 109,354||3230.31
2070715453276888121|TIPO 11|FORTALEZA|CE|AV. SANTOS DUMONT, 5753|PAPICU|3203.66
2491183412071992712|TIPO 11|SALVADOR|BA|ALAMEDA EUVALDO LUZ,92||3180.62
1281208442703619394|TIPO 8|CAMPINAS|SP|AV. FRANCISCO ALFREDO JUNIOR, S/N|SWISS PARK|3178.61
277562894261571517|TIPO 11|FORTALEZA|CE|RUA. DESEMBARGADOR LAURO NOGUEIRA, 1500|PAPICU|3167.12
3277727298371092910|TIPO 11|GOIANIA|GO|RUA 56,950||3158.75
7412701804361898586|TIPO 11|SALVADOR|BA|AVENIDA LUIS VIANA,7419||3077.27
648797758215461306|TIPO 11|GUARULHOS|SP|AVENIDA GUARULHOS,3868||3066.82
6036731001467241048|TIPO 11|GOIANIA|GO|RUA T 55,855||3020.29
3850955278227832732|TIPO 6|GUARULHOS|SP|AV GUARULHOS,2828,|VILA VENDITTI|2964.36
4614670268632109238|TIPO 11|GOIANIA|GO|RUA 1131,674||2963.85
320020668224547604|TIPO 11|SALVADOR|BA|AVENIDA JURACY MAGALHAES JUNIOR,2625||2907.64
8866692196768436683|TIPO 11|BRASILIA|DF|QUADRA CLS 413 BLOCO D,S/N||2900.8
9000559404113329919|TIPO 11|SALVADOR|BA|AVENIDA LUIS VIANA,8544||2889.03
1605886680838710094|TIPO 11|GUARULHOS|SP|AVENIDA PAULO FACCINI,2025||2869.86
6061880829374619808|TIPO 11|CAMPINAS|SP|AVENIDA IGUATEMI,777||2868.82
6574127504893776606|TIPO 11|FORTALEZA|CE|RUA DESEMBARGADOR LAURO NOGUEIRA,1500||2860.2
5395719468525567000|TIPO 11|GOIANIA|GO|AVENIDA PERIMETRAL NORTE,8303||2845.24
3390694663851859094|TIPO 11|SALVADOR|BA|AVENIDA TANCREDO NEVES,3133||2843.04
2416516894471646503|TIPO 11|SALVADOR|BA|AVENIDA ANTONIO CARLOS MAGALHAES,3015||2841.08
9217644238335644940|TIPO 11|FORTALEZA|CE|AVENIDA. BEZERRA DE MENEZES, 2000|SAO GERARDO|2825.23
4909207645993123861|TIPO 11|FORTALEZA|CE|AVENIDA WASHINGTON SOARES 85||2814.84
9001195033977808768|TIPO 11|BRASILIA|DF|QUADRA CLSW 300B BLOCO 4,S/N||2811.57
6859389844540500852|TIPO 11|CAMPINAS|SP|RUA CONCEICAO,652||2791.44
2360587924784106416|TIPO 11|FORTALEZA|CE|AVENIDA. BEIRA MAR, 2610|MEIRELES|2790.15
8025556070969214597|TIPO 11|GUARULHOS|SP|AVENIDA SILVESTRE PIRES DE FREITAS,180||2784.17
6410857003419475385|TIPO 11|SALVADOR|BA|AVENIDA TANCREDO NEVES 148,148||2776.51
1723517820175613914|TIPO 11|SALVADOR|BA|RUA. JAYME SAPOLINK, 2|BOCA DO RIO|2767.85
2526991735641236323|TIPO 11|GOIANIA|GO|AVENIDA T 10,1300||2757.26
3144634422312626202|TIPO 9|CAMPINAS|SP|AV ENG A FRANC DE PAULA SOUZA,3900,|JARDIM ANTONIO VON ZUBEN|2754.96
3131242813572993639|TIPO 11|GOIANIA|GO|AVENIDA T 1,2326||2746.09
2750664668639769106|TIPO 11|BRASILIA|DF|QUADRA CA 4,S/N||2724.26
2986112228106240181|TIPO 11|SALVADOR|BA|AVENIDA CARDEAL DA SILVA 747||2719.29
7639195823298814851|TIPO 11|SALVADOR|BA|RUA CAPITAO MELO,13||2685.99
5300609337873113937|TIPO 11|SALVADOR|BA|ALAM. EUVALDO LUZ, 92|HORTO BELA VISTA|2680.69
5176900383586954698|TIPO 11|BRASILIA|DF|QUADRA CLN 315 BLOCO B,S/N||2678.94
1606339024283287373|TIPO 11|FORTALEZA|CE|RUA. FREI MANSUETO, 266|MEIRELES|2677.91
7361984943319889151|TIPO 11|FORTALEZA|CE|AV. SEN VIRGILIO TAVORA, 1200|ALDEOTA|2660.12
7151738504268231333|TIPO 11|CAMPINAS|SP|AVENIDA DAS AMOREIRAS 1310||2647.76
5996370073213724242|TIPO 11|SALVADOR|BA|AVENIDA SETE DE SETEMBRO 1839||2638.16
4335845658137297329|TIPO 11|BRASILIA|DF|QUADRA QS 1 RUA 210,S/N||2607.13
550366863103250817|TIPO 11|GUARULHOS|SP|AVENIDA GUARULHOS,1801,|VILA AUGUSTA|2578.18
1773859144857799802|TIPO 11|FORTALEZA|CE|AV. VISCONDE DO RIO BRANCO, 3680|FATIMA|2556.74
2829872470990687633|TIPO 11|GUARULHOS|SP|AVENIDA BARTHOLOMEU DE CARLOS,230||2549.58
3685278000602264108|TIPO 11|GOIANIA|GO|AVENIDA REPUBLICA DO LIBANO,S/N||2531.54
1585262286287056107|TIPO 11|SALVADOR|BA|RUA PORTAO DA PIEDADE 155||2519.6
4476492680719033535|TIPO 11|SALVADOR|BA|RUA AMAZONAS,S/N||2472.21
8114221055546963199|TIPO 11|PORTO ALEGRE|RS|AVENIDA JOAO WALLIG,1800||2441.95
3498902932228159783|TIPO 11|SALVADOR|BA|AV. JORGE AMADO, 3|IMBUI|2429.72
2439357028690121713|TIPO 11|CAMPINAS|SP|AVENIDA IGUATEMI 777,777||2418.64
1768360952675657721|TIPO 11|CAMPINAS|SP|AVENIDA JOSE DE SOUZA CAMPOS,380||2417.6
5254611873665302657|TIPO 11|GUARULHOS|SP|AVENIDA PAULO FACCINI,2375||2392.8
8869057739881893940|TIPO 11|FORTALEZA|CE|AVENIDA. SENADOR VIRGILIO TAVORA, 840|MEIRELES|2385.33
1716518774711251214|TIPO 11|SALVADOR|BA|AVENIDA MANOEL DIAS DA SILVA,1754||2384.04
3930408395587252462|TIPO 11|BRASILIA|DF|QUADRA CLS 302 BLOCO A,302-A||2383.11
5002599226887863483|TIPO 11|FORTALEZA|CE|AV. LINEU MACHADO, 419|JOQUEI CLUBE|2379.65
137110483746755927|TIPO 11|FORTALEZA|CE|AVENIDA. WASHINGTON SOARES, 85|EDSON QUEIROZ|2370.12
371092759654789510|TIPO 11|BRASILIA|DF|SDN BLOCO A 2 ANDAR LOJA 2010,S/N||2357.23
600968424697470516|TIPO 11|SALVADOR|BA|AV. JOANA ANGELICA, 924|NAZARE|2351.88
7276170508087155422|TIPO 11|FORTALEZA|CE|AV. DOM LUIS, 300|ALDEOTA|2341.99
7018495260116909015|TIPO 11|CURITIBA|PR|AVENIDA MARECHAL FLORIANO PEIXOTO 5810||2324.31
9044237891449938024|TIPO 11|SALVADOR|BA|AVENIDA SAO RAFAEL,1313||2321.76
2700891569491534310|TIPO 11|SALVADOR|BA|AVENIDA PROFESSOR MANOEL RIBEIRO,1501||2303.07
3872488419514875138|TIPO 11|FORTALEZA|CE|AV. DES. MOREIRA, 2005|ALDEOTA|2296.52
2973280244129041906|TIPO 11|SALVADOR|BA|RUA ARISTIDES FRAGA LIMA,51||2286.12
8270041758806027040|TIPO 11|SALVADOR|BA|AVENIDA ANITA GARIBALDI,1746||2272.45
3965411234318873146|TIPO 11|CURITIBA|PR|AV. DO BATEL, 1340|BATEL|2270.53
2517770976543573875|TIPO 11|SALVADOR|BA|ALAMEDA ZULMIRA FERREIRA,S/N||2266.9
5342112103003205602|TIPO 11|FORTALEZA|CE|AV. TREZE DE MAIO, 836|FATIMA|2239.46
6910514568293233689|TIPO 11|BRASILIA|DF|QUADRA CLS 209 BLOCO C,S/N||2230.47
5833920092590830103|TIPO 11|BRASILIA|DF|AVENIDA DAS ARAUCARIAS,1.325||2226.75
4673924105702619579|TIPO 11|FORTALEZA|CE|RUA. DES LAURO NOGUEIRA, 1500|PAPICU|2221.97
8928832198014739440|TIPO 11|FORTALEZA|CE|AV. FRANCISCO SA, 4475|CARLITO PAMPLONA|2215.8
8871742771022401848|TIPO 11|FORTALEZA|CE|AV. OSORIO DE PAIVA, 4800|BOM JARDIM|2208.96
421733688863629897|TIPO 11|FORTALEZA|CE|AVENIDA. GODOFREDO MACIEL, 2435|JARDIM CEARENSE|2208.62
3463354751184697732|TIPO 11|FORTALEZA|CE|AV. JOVITA FEITOSA, 1110|PARQUELANDIA|2201.26
1148266589065182575|TIPO 11|BRASILIA|DF|QUADRA 301 RUA A CONJUNTO 2,S/N||2197.47
3516813721076822918|TIPO 11|CURITIBA|PR|AVENIDA CANDIDO DE ABREU 127,127||2196.15
3297364438305974813|TIPO 11|GOIANIA|GO|RUA RIO QUENTE,135||2188.1
2835346529431576476|TIPO 11|SALVADOR|BA|RUA THOMAZ GONZAGA 151||2186.14
3231953619063410977|TIPO 11|BRASILIA|DF|QUADRA CLS 201,SN||2173.48
7383568781818374384|TIPO 11|SALVADOR|BA|AVENIDA DORIVAL CAYMMI,71||2159.64
6480252858227138964|TIPO 11|BRASILIA|DF|QUADRA CLN 407 BLOCO E,S/N||2144.24
6068973302119223940|TIPO 11|FORTALEZA|CE|RUA. MONSENHOR BRUNO, 1437|ALDEOTA|2140.77
4309585975890629453|TIPO 11|GUARULHOS|SP|ESTRADA GUARULHOS-NAZARE,2397||2118.68
2228876398627169422|TIPO 11|FORTALEZA|CE|RUA. BENTO ALBUQUERQUE, 2088|COCO|2118.61
7147649934624553631|TIPO 11|SALVADOR|BA|AVENIDA PROFESSOR PINTO DE AGUIAR,24||2113.91
2019655643197837213|TIPO 11|FORTALEZA|CE|RUA. GERMANO FRANCK, 300|PARANGABA|2111.08
8820624279796361512|TIPO 11|FORTALEZA|CE|AV. DUQUE DE CAXIAS, 738|CENTRO|2108.13
3480107188827902878|TIPO 11|FORTALEZA|CE|RUA. VISCONDE DE MAUA, 1205|ALDEOTA|2105.81
8400355801693990375|TIPO 11|CURITIBA|PR|RUA PROFESSOR PEDRO VIRIATO PARIGOT DE SOUZA,600||2084.96
4497866821730702340|TIPO 11|FORTALEZA|CE|AV. FREI CIRILO, 3451|MESSEJANA|2059.58
8750100407364610478|TIPO 11|FORTALEZA|CE|AVENIDA. SANTOS DUMONT, 3131|ALDEOTA|2059.36
3339719500596558781|TIPO 11|GOIANIA|GO|RUA 135,SN||2050.36
4269088833768702118|TIPO 11|GUARULHOS|SP|AVENIDA PAULO FACCINI,790||2047.63
8898874697940518121|TIPO 11|GOIANIA|GO|AV. BERNARDO SAYAO, 2120|SETOR CENTRO OESTE|2043.73
5761810740891773884|TIPO 11|FORTALEZA|CE|AV. ANTONIO SALES, 620|JOAQUIM TAVORA|2040.29
9122933031279343988|TIPO 11|GUARULHOS|SP|RUA ENGENHEIRO CAMILO OLIVETTI,S/N||2039.25
7978855209229646188|TIPO 11|SALVADOR|BA|RUA SILVEIRA MARTINS,431||2038.52
2107098655242639457|TIPO 11|SALVADOR|BA|AVENIDA VASCO DA GAMA,828||2033.2
4962341109961968940|TIPO 11|FORTALEZA|CE|AVENIDA. DOUTOR MENDEL STEINBRUCH, 4289|MONDUBIM|2017.54
3792420172255224445|TIPO 11|SALVADOR|RJ|RUA. DO URUGUAY, 153|URUGUAI|2015.36
8974159745544107880|TIPO 10|GUARULHOS|SP|AV BRIGADEIRO FARIA LIMA, 1450|COCAIA|2005.86
1288380605152642204|TIPO 11|FORTALEZA|CE|AV. MIN JOSE AMERICO, 660|PARQUE IRACEMA|2000.85
8619486536268930108|TIPO 11|FORTALEZA|CE|AVENIDA. FRANCISCO SA, 3964|CARLITO PAMPLONA|1999.08
9206448082857110711|TIPO 11|SALVADOR|BA|AVENIDA JORGE AMADO,S/N||1995.43
4986530998650695227|TIPO 11|FORTALEZA|CE|AV. SANTOS DUMONT, 1256|ALDEOTA|1994.53
5056991585559425211|TIPO 11|SALVADOR|BA|ALAMEDA DAS SERINGUEIRAS,114||1994.22
732592991830699380|TIPO 11|GOIANIA|GO|AV. PORTUGAL, 1148|SETOR MARISTA|1989.47
3051088898421821631|TIPO 11|FORTALEZA|CE|RUA. FREI MANSUETO, 303|MEIRELES|1981.58
7875663871167288848|TIPO 11|SALVADOR|BA|RUA. MIGUEL BURNIER, 609|BARRA|1981.56
2957464314679011758|TIPO 11|SALVADOR|BA|AVENIDA CENTENARIO,2992||1968.81
1193764912131331868|TIPO 11|CAMPINAS|SP|RUA JASMIM,215||1964.2
3483644416923780139|TIPO 11|SALVADOR|BA|AV. LUIS VIANA, 8544|PARALELA|1961.45
2024472444544016432|TIPO 11|GUARULHOS|SP|RUA CACHOEIRA,634||1906.52
8655134201259957104|TIPO 11|BRASILIA|DF|QUADRA QSA 1,S/N||1904.0
3720397151707819630|TIPO 11|FORTALEZA|CE|AVENIDA. PADRE ANTONIO TOMAS, 130|ALDEOTA|1871.99
5641609723786369881|TIPO 11|GOIANIA|GO|AVENIDA DEPUTADO JAMEL CECILIO,3300||1867.34
5463013401589370610|TIPO 11|FORTALEZA|CE|AV. GODOFREDO MACIEL, 6060|MONDUBIM|1865.22
6507979955639421130|TIPO 11|FORTALEZA|CE|AV. AGUANAMBI, 710|FATIMA|1862.89
5247420351735533619|TIPO 11|SALVADOR|BA|AVENIDA. LUIS VIANA FILHO, 8544|PATAMARES|1862.37
4053854596569387152|TIPO 11|SALVADOR|BA|RUA DOS BANDEIRANTES,137||1862.25
3664506871108217427|TIPO 11|GOIANIA|GO|AVENIDA VEREADOR JOSE MONTEIRO,1730||1857.78
8389943732678760666|TIPO 11|SALVADOR|BA|AVENIDA FERNANDES DA CUNHA 340||1854.84
8650631991427262656|TIPO 11|FORTALEZA|CE|AVENIDA. ROGACIANO LEITE, 230|SALINAS|1853.43
7128510520735636403|TIPO 11|FORTALEZA|CE|RUA. JOAO CORDEIRO, 1155|ALDEOTA|1845.65
5454211578262201717|TIPO 11|FORTALEZA|CE|AV. OLIVEIRA PAIVA, 1704|CID DOS FUNCIONARIOS|1840.46
6864395585562225261|TIPO 11|SALVADOR|BA|RUA. DOUTOR RAIMUNDO MAGALDI, 123|COSTA AZUL|1839.76
5530827279686800504|TIPO 11|FORTALEZA|CE|AV. BARAO DE STUDART, 2520|ALDEOTA|1838.6
7562190112146660129|TIPO 11|GUARULHOS|SP|AVENIDA DOUTOR TIMOTEO PENTEADO,3406||1834.95
1534697960769832356|TIPO 11|GOIANIA|GO|AVENIDA T 1,924||1833.2
4612442881690942618|TIPO 11|FORTALEZA|CE|RUA. PEREIRA FILGUEIRAS, 1931|MEIRELES|1828.79
8770763245619583435|TIPO 11|FORTALEZA|CE|AV. DOS EXPEDICIONARIOS, 3254|BENFICA|1828.79
